seed,spec,kind,outcome,output,baseline,exception,mutated_input_b64
182924595,forced-exception,exception,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 146, in run_trials
    injected_input = self.apply_injection(self.baseline_input, spec, rng)
                     ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 127, in apply_injection
    raise RuntimeError(""injected exception"")
RuntimeError: injected exception
",
532986017,forced-exception,exception,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 146, in run_trials
    injected_input = self.apply_injection(self.baseline_input, spec, rng)
                     ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 127, in apply_injection
    raise RuntimeError(""injected exception"")
RuntimeError: injected exception
",
254372792,forced-exception,exception,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 146, in run_trials
    injected_input = self.apply_injection(self.baseline_input, spec, rng)
                     ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 127, in apply_injection
    raise RuntimeError(""injected exception"")
RuntimeError: injected exception
",
893726903,forced-exception,exception,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 146, in run_trials
    injected_input = self.apply_injection(self.baseline_input, spec, rng)
                     ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 127, in apply_injection
    raise RuntimeError(""injected exception"")
RuntimeError: injected exception
",
484659429,forced-exception,exception,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 146, in run_trials
    injected_input = self.apply_injection(self.baseline_input, spec, rng)
                     ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 127, in apply_injection
    raise RuntimeError(""injected exception"")
RuntimeError: injected exception
",
816855596,forced-exception,exception,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 146, in run_trials
    injected_input = self.apply_injection(self.baseline_input, spec, rng)
                     ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 127, in apply_injection
    raise RuntimeError(""injected exception"")
RuntimeError: injected exception
",
967472439,forced-exception,exception,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 146, in run_trials
    injected_input = self.apply_injection(self.baseline_input, spec, rng)
                     ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 127, in apply_injection
    raise RuntimeError(""injected exception"")
RuntimeError: injected exception
",
950736119,forced-exception,exception,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 146, in run_trials
    injected_input = self.apply_injection(self.baseline_input, spec, rng)
                     ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 127, in apply_injection
    raise RuntimeError(""injected exception"")
RuntimeError: injected exception
",
638560981,forced-exception,exception,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 146, in run_trials
    injected_input = self.apply_injection(self.baseline_input, spec, rng)
                     ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 127, in apply_injection
    raise RuntimeError(""injected exception"")
RuntimeError: injected exception
",
920905059,forced-exception,exception,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 146, in run_trials
    injected_input = self.apply_injection(self.baseline_input, spec, rng)
                     ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 127, in apply_injection
    raise RuntimeError(""injected exception"")
RuntimeError: injected exception
",
655799074,forced-exception,exception,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 146, in run_trials
    injected_input = self.apply_injection(self.baseline_input, spec, rng)
                     ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 127, in apply_injection
    raise RuntimeError(""injected exception"")
RuntimeError: injected exception
",
129343592,forced-exception,exception,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 146, in run_trials
    injected_input = self.apply_injection(self.baseline_input, spec, rng)
                     ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 127, in apply_injection
    raise RuntimeError(""injected exception"")
RuntimeError: injected exception
",
213102467,forced-exception,exception,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 146, in run_trials
    injected_input = self.apply_injection(self.baseline_input, spec, rng)
                     ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 127, in apply_injection
    raise RuntimeError(""injected exception"")
RuntimeError: injected exception
",
446221126,forced-exception,exception,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 146, in run_trials
    injected_input = self.apply_injection(self.baseline_input, spec, rng)
                     ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 127, in apply_injection
    raise RuntimeError(""injected exception"")
RuntimeError: injected exception
",
453173162,forced-exception,exception,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 146, in run_trials
    injected_input = self.apply_injection(self.baseline_input, spec, rng)
                     ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 127, in apply_injection
    raise RuntimeError(""injected exception"")
RuntimeError: injected exception
",
568323224,forced-exception,exception,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 146, in run_trials
    injected_input = self.apply_injection(self.baseline_input, spec, rng)
                     ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 127, in apply_injection
    raise RuntimeError(""injected exception"")
RuntimeError: injected exception
",
174348762,forced-exception,exception,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 146, in run_trials
    injected_input = self.apply_injection(self.baseline_input, spec, rng)
                     ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 127, in apply_injection
    raise RuntimeError(""injected exception"")
RuntimeError: injected exception
",
337277536,forced-exception,exception,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 146, in run_trials
    injected_input = self.apply_injection(self.baseline_input, spec, rng)
                     ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 127, in apply_injection
    raise RuntimeError(""injected exception"")
RuntimeError: injected exception
",
515106548,forced-exception,exception,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 146, in run_trials
    injected_input = self.apply_injection(self.baseline_input, spec, rng)
                     ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 127, in apply_injection
    raise RuntimeError(""injected exception"")
RuntimeError: injected exception
",
373261756,forced-exception,exception,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 146, in run_trials
    injected_input = self.apply_injection(self.baseline_input, spec, rng)
                     ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 127, in apply_injection
    raise RuntimeError(""injected exception"")
RuntimeError: injected exception
",
161200591,forced-exception,exception,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 146, in run_trials
    injected_input = self.apply_injection(self.baseline_input, spec, rng)
                     ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 127, in apply_injection
    raise RuntimeError(""injected exception"")
RuntimeError: injected exception
",
336151245,forced-exception,exception,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 146, in run_trials
    injected_input = self.apply_injection(self.baseline_input, spec, rng)
                     ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 127, in apply_injection
    raise RuntimeError(""injected exception"")
RuntimeError: injected exception
",
5746077,forced-exception,exception,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 146, in run_trials
    injected_input = self.apply_injection(self.baseline_input, spec, rng)
                     ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 127, in apply_injection
    raise RuntimeError(""injected exception"")
RuntimeError: injected exception
",
877284806,forced-exception,exception,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 146, in run_trials
    injected_input = self.apply_injection(self.baseline_input, spec, rng)
                     ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 127, in apply_injection
    raise RuntimeError(""injected exception"")
RuntimeError: injected exception
",
967449333,forced-exception,exception,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 146, in run_trials
    injected_input = self.apply_injection(self.baseline_input, spec, rng)
                     ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 127, in apply_injection
    raise RuntimeError(""injected exception"")
RuntimeError: injected exception
",
1009129364,forced-exception,exception,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 146, in run_trials
    injected_input = self.apply_injection(self.baseline_input, spec, rng)
                     ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 127, in apply_injection
    raise RuntimeError(""injected exception"")
RuntimeError: injected exception
",
